Zip;City;Country;Street;StreetType;StreetNo;StreetCodeSupplement;Building;Stairway;Door;Floor;LandRegistryNumber;RecdAt;SN;Brand;Model;Installed
2096;Üröm;HU;Bükkfa utca 9;;;;;;;;;2025.08.23. 03:54;CA00156012170050;Solplanet;ASW15K-LT;2022.10.19.
0000;Gyor;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00126032280026;Solplanet;ASW12K-LT-G2 Pro;2022.10.19.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST60006012230188;Solplanet;ASW6-T;2022.10.19.
0000;Pilisvorosvar;HU;2085 Pilisvörösvár, Madách u. 41.;;;;;;;;;2025.08.23. 03:54;SZ00086022230159;Solplanet;ASW8K-LT-G2;1970.01.01.
0000;Nagykanizsa;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00106032260184;Solplanet;ASW10K-LT-G2 Pro;2022.10.19.
8600;Siófok;HU;Átrium utca 11;;;;;;;;;2025.08.23. 03:54;ST00086012170013;Solplanet;ASW8K-LT;2022.10.19.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST60006012260155;Solplanet;ASW6-T;2022.10.19.
0000;Mateszalka;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST600060121B0618;Solplanet;ASW6K-LT;2022.10.19.
1044;Budapest;HU;Budapest Julianus barát u. 27.;;;;;;;;;2025.08.23. 03:54;ST50006012260376;Solplanet;ASW5-T;2022.10.19.
0000;unknow;HU;Lilaakác köz 3, Dunaharaszti, Pest, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022260483;Solplanet;ASW10K-LT-G2;2022.10.19.
8300;Raposka;HU;F? utca 71.;;;;;;;;;2025.08.23. 03:54;SZ00126022270244;Solplanet;ASW12K-LT-G2;2022.10.19.
0000;Érd;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022230206;Solplanet;ASW8K-LT-G2;2022.10.19.
2119;Pécel;HU;Tulipán u. 4.;;;;;;;;;2025.08.23. 03:54;SP00106032250063;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;Mosonmagyarovar;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022210393;Solplanet;ASW8K-LT-G2;2022.10.19.
0000;unknow;HU;Szinyei Merse Pál utca, Gardony, Fejer, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022210361;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;Rackeve;HU;Szigetcsép, T?zoltó u. 20, 2317 Hungary;;;;;;;;;2025.08.23. 03:54;SP00106032260470;Solplanet;ASW10K-LT-G2 Pro;2022.10.19.
0000;unknow;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022260222;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;Mezokovacshaza;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022210056;Solplanet;ASW8K-LT-G2;2022.10.19.
0000;unknow;HU;Vértesacsa, Fejer, Hungary;;;;;;;;;2025.08.23. 03:54;ST60006012230010;Solplanet;ASW6-T;2022.10.19.
0000;Cegled;HU;Pesti út 195, Cegled, Pest, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022230580;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;Tatabanya;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST60006012270085;Solplanet;ASW6-T;2022.10.19.
0000;Komlo;HU;Bocskai utca,15 Komlo, Baranya, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022260241;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;Szentes;HU;6625.Fábiánsebestyén Mátyás Király utca 21;;;;;;;;;2025.08.23. 03:54;SP00106032260320;Solplanet;ASW10K-LT-G2 Pro;2022.10.19.
0000;Budapest;HU;1183 Budapest Móricz Zsigmond utca 18;;;;;;;;;2025.08.23. 03:54;SZ00126022250205;Solplanet;ASW12K-LT-G2;2022.10.19.
0000;Kazincbarcika;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022230640;Solplanet;ASW8K-LT-G2;2022.10.19.
0000;Albertirsa;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST60006012270396;Solplanet;ASW6-T;2022.10.19.
4034;Debrecen;HU;Vaspálya 20/A.;;;;;;;;;2025.08.23. 03:54;SP00106032260771;Solplanet;ASW10K-LT-G2 Pro;2022.10.19.
0000;Cegléd;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022210681;Solplanet;ASW8K-LT-G2;2022.10.19.
0000;Budapest;HU;unknow;;;;;;;;;2025.08.23. 03:54;MA200060121A0003;Solplanet;ASW2000S-S;2022.10.19.
0000;Szekesfehervar;HU;Szfvar;;;;;;;;;2025.08.23. 03:54;ST50006012230006;Solplanet;ASW5-T;2022.10.19.
0000;Dunakeszi;HU;Fót Mátyás Király u 4/b, Pest, Hungary;;;;;;;;;2025.08.23. 03:54;ST50006012260073;Solplanet;ASW5-T;2022.10.19.
0000;Budapest;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST50006012250117;Solplanet;ASW5-T;2022.10.19.
0000;Gyor;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00086032250687;Solplanet;ASW8K-LT-G2;2022.10.19.
0000;Balatonfured;HU;8252 Balatonszepezd, Honvéd u.27.;;;;;;;;;2025.08.23. 03:54;ST60006012270469;Solplanet;ASW6-T;2022.10.19.
0000;Debrecen;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST500060121B0127;Solplanet;ASW5K-LT;2022.10.19.
0000;unknow;HU;Kossuth Lajos utca. 81. Bajót Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:54;SP00106032260607;Solplanet;ASW10K-LT-G2 Pro;2022.10.19.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00106022210191;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;unknow;HU;Százhalombatta, Pest, Hungary;;;;;;;;;2025.08.23. 03:54;CA00206012140052;Solplanet;ASW20K-LT;2022.10.19.
0000;Adony;HU;Adony, Kölcsey Ferenc u. 21, 2457 Hungary;;;;;;;;;2025.08.23. 03:54;SP00056032270313;Solplanet;ASW5K-LT-G2 Pro;2022.10.20.
0000;Eger;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00126022270262;Solplanet;ASW12K-LT-G2;2022.10.19.
0000;unknow;HU;Jászai Mari utca, Tiszakecske, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00086022210456;Solplanet;ASW8K-LT-G2;2022.10.20.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00126022250238;Solplanet;ASW12K-LT-G2;2022.10.20.
0000;Nemti;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST001060121B0092;Solplanet;ASW10K-LT;2022.10.20.
0000;Polgardi;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00126022250207;Solplanet;ASW12K-LT-G2;2022.10.20.
0000;Pécs Fenyves sor 17.;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022270116;Solplanet;ASW8K-LT-G2;2022.10.20.
0000;Tatabanya;HU;Tatabanya, Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:54;ST001060121B0024;Solplanet;ASW10K-LT;2022.10.20.
0000;Nyiregyhaza;HU;Platán utca;;;;;;;;;2025.08.23. 03:54;SZ00106022190665;Solplanet;ASW10K-LT;2022.10.20.
0000;Szigetszentmiklos;HU;Dunaharaszti, Szondi György u. 31, 2330 Hungary;;;;;;;;;2025.08.23. 03:54;SZ00086022230146;Solplanet;ASW8K-LT-G2;1970.01.01.
0000;Szigetszentmiklos;HU;Dunaharaszti, Szondi György u. 31, 2330 Hungary;;;;;;;;;2025.08.23. 03:54;SZ00086022280135;Solplanet;ASW8K-LT-G2;1970.01.01.
0000;Fels?tárkány;HU;Fels?tárkány, Virág u. 2.;;;;;;;;;2025.08.23. 03:54;SP00156092480141;Solplanet;ASW15K-LT-G2 Pro;2022.10.20.
0000;Veszprem;HU;Veszprem, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:54;SP00056032270341;Solplanet;ASW5K-LT-G2 Pro;2022.10.20.
0000;unknow;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST50006012260776;Solplanet;ASW5-T;2022.10.20.
0000;Dunakeszi;HU;Dunakeszi Pallag utca 23;;;;;;;;;2025.08.23. 03:54;HT00406022260017;Solplanet;ASW40K-LT-G2;2022.10.20.
0000;Dunakeszi;HU;Dunakeszi Pallag utca 23;;;;;;;;;2025.08.23. 03:54;HT00506022280103;Solplanet;ASW50K-LT-G2;2022.10.20.
0000;unknow;HU;Jaszbereny, Kossuth Lajos út 114. Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2025.08.23. 03:54;ST60006012260120;Solplanet;ASW6-T;2022.10.20.
0000;unknow;HU;Moór János utca 2,Godollo, Pest, Hungary;;;;;;;;;2025.08.23. 03:54;CA00156012270222;Solplanet;ASW15K-LT;2022.10.20.
9072;Nagyszentjános;HU;Kék Duna u. 623/9;;;;;;;;;2025.08.23. 03:54;SP00106032250680;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Kistelek;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00106032260214;Solplanet;ASW10K-LT-G2 Pro;2022.10.20.
0000;Pécs Nagy Imre út 41;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00206022270046;Solplanet;ASW20K-LT-G2;2022.10.20.
0000;Dunaujvaros;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00106032260200;Solplanet;ASW10K-LT-G2 Pro;2022.10.20.
0000;unknow;HU;Táp,Gy?ri utca 2/A, Gyor-Moson-Sopron, Hungary;;;;;;;;;2025.08.23. 03:54;ST50006012260687;Solplanet;ASW5-T;2022.10.20.
0000;Heves;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST60006012270153;Solplanet;ASW6-T;2022.10.20.
0000;unknow;HU;Enying, Fejer, Hungary;;;;;;;;;2025.08.23. 03:54;SZ001260221A0035;Solplanet;ASW12K-LT;2022.10.20.
0000;unknow;HU;6090;;;;;;;;;2025.08.23. 03:54;SZ00106022190276;Solplanet;ASW10K-LT;2022.10.20.
0000;Siofok;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00106022260296;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Budapest;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00156022270324;Solplanet;ASW15K-LT-G2;2022.10.20.
0000;Dunaujvaros;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00106032260011;Solplanet;ASW10K-LT-G2 Pro;2022.10.20.
0000;Boba;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST50006012260967;Solplanet;ASW5-T;2022.10.20.
0000;Dunaszeg;HU;Dunaszeg Ifjúság u. 28;;;;;;;;;2025.08.23. 03:54;SZ00106022230234;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Tolna;HU;Tolna Deák Ferenc u. 65;;;;;;;;;2025.08.23. 03:54;SP00106032250751;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Szeged;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00106022260215;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00106022210377;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Érd;HU;Érd;;;;;;;;;2025.08.23. 03:54;ST60006012270297;Solplanet;ASW6-T;2022.10.20.
0000;Fonyod;HU;Budapest;;;;;;;;;2025.08.23. 03:54;SZ00126022250169;Solplanet;ASW12K-LT-G2;2022.10.20.
0000;unknow;HU;Hajnal utca, Nyiradony, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00156022270150;Solplanet;ASW15K-LT-G2;2022.10.20.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00106022210379;Solplanet;ASW10K-LT-G2;2022.10.20.
0000;Kecskemet;HU;Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022210382;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;Szazhalombatta;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST50006012260263;Solplanet;ASW5-T;2022.10.21.
0000;Miskolc;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST00086012270071;Solplanet;ASW8-T;2022.10.21.
0000;Zirc;HU;Kossuth Lajos utca 52, Zirc, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00176022270061;Solplanet;ASW17K-LT-G2;2022.10.21.
0000;unknow;HU;Arany János utca 9/b, Gy?rújbarát, Gyor-Moson-Sopron, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022210195;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;Budapest;HU;Budapest temet?kert utca 1/b;;;;;;;;;2025.08.23. 03:54;SP00056032250251;Solplanet;ASW5K-LT-G2;2022.10.21.
0000;unknow;HU;Gutenberg utca, Bekes, Hungary;;;;;;;;;2025.08.23. 03:54;CA00156012270015;Solplanet;ASW15K-LT;2022.10.21.
0000;unknow;HU;üdül? utca 33 Zirc, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00086022230216;Solplanet;ASW8K-LT-G2;2022.10.21.
0000;unknow;HU;Rezeda utca, Budapest, Hungary;;;;;;;;;2025.08.23. 03:54;SP00106032270457;Solplanet;ASW10K-LT-G2 Pro;2022.10.21.
0000;Kerepes Bajcsy Zsilinszky utca 117;HU;Kerepes;;;;;;;;;2025.08.23. 03:54;SZ00106022210159;Solplanet;ASW10K-LT-G2;1970.01.01.
0000;Monor;HU;unknow;;;;;;;;;2025.08.23. 03:54;SP00106032270234;Solplanet;ASW10K-LT-G2 Pro;2022.10.21.
0000;Sopron;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022260150;Solplanet;ASW8K-LT-G2;2022.10.21.
0000;Veresegyház;HU;unknow;;;;;;;;;2025.08.23. 03:54;CA00156012270087;Solplanet;ASW15K-LT;2022.10.21.
0000;unknow;HU;Vereckei utca, Szekesfehervar, Fejer, Hungary;;;;;;;;;2025.08.23. 03:54;SP00106032250465;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;unknow;HU;Vereckei utca, Szekesfehervar, Fejer, Hungary;;;;;;;;;2025.08.23. 03:54;SP00106032250403;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;Dunaujvaros;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00106022260170;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;Hajdusamson;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00086022190438;Solplanet;ASW8K-LT;2022.10.21.
0000;Kiskunfélegyhaza;HU;Kiskunfélegyhaza, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:54;MA20006012260129;Solplanet;ASW2000S-S;2022.10.21.
0000;Cegled;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST50006012260406;Solplanet;ASW5-T;2022.10.21.
0000;unknow;HU;7/c Árvácska u. Budaörs, Pest, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022230569;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;unknow;HU;Honvéd u 26, Adács, Heves, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022190583;Solplanet;ASW10K-LT;2022.10.21.
0000;Dunaujvaros;HU;unknow;;;;;;;;;2025.08.23. 03:54;ST40006012270200;Solplanet;ASW4-T;2022.10.21.
0000;unknow;HU;Lehel utca, Heves, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022260169;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;unknow;HU;Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00106022230542;Solplanet;ASW10K-LT-G2;2022.10.14.
0000;Tatabanya;HU;Szelim utca, Tatabanya, Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00086022270257;Solplanet;ASW8K-LT-G2;2022.10.14.
0000;Budaörs;HU;Kikelet u.;;;;;;;;;2025.08.23. 03:54;ST60006012210249;Solplanet;ASW6-T;2022.10.14.
0000;unknow;HU;Csongrad, Hungary;;;;;;;;;2025.08.23. 03:54;SZ00086022230450;Solplanet;ASW8K-LT-G2;2022.10.14.
0000;Kalocsa;HU;Kalocsa;;;;;;;;;2025.08.23. 03:54;MA20006012260178;Solplanet;ASW2000S-S;2022.10.14.
0000;Páty;HU;unknow;;;;;;;;;2025.08.23. 03:54;SZ00126022270104;Solplanet;ASW12K-LT-G2;2022.10.14.
